CryoSleep,Cabin,Age,VIP,Transported,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
False,F/188/P,18.0,False,True,200.0,124.0,0.0,413.0,0.0,188,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/135/S,23.0,True,False,0.0,0.0,0.0,175.5,0.0,135,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,C/33/P,44.0,False,False,0.0,2792.0,0.0,148.0,1043.0,33,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,D/38/P,29.0,False,False,4.0,0.0,421.0,435.0,19.0,38,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
False,F/168/S,19.0,False,True,0.0,388.0,469.0,8.75,0.0,168,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,B/34/P,41.0,False,False,0.0,5738.0,7.0,9038.0,28.0,34,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
False,B/34/P,28.0,False,False,0.0,1736.0,1079.75,145.0,634.0,34,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,G/137/S,19.0,False,True,0.0,0.0,0.0,0.0,0.0,137,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/189/P,32.0,True,False,2492.0,0.0,270.5,136.0,4.0,189,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/189/P,74.0,False,True,853.0,0.0,543.0,31.0,0.0,189,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,B/37/S,31.0,False,True,0.0,7461.0,0.0,369.0,450.0,37,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,E/51/P,38.0,True,False,0.0,172.0,0.0,5907.0,34.0,51,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
False,G/138/S,20.0,False,False,157.0,0.0,0.0,544.0,3.0,138,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,E/66/S,24.0,False,False,47.0,0.0,10.0,139.0,1406.0,66,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,F/190/P,26.0,False,False,18.0,84.0,93.0,886.0,289.0,190,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
True,G/139/S,44.0,False,False,0.0,0.0,0.0,0.0,0.0,139,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,B/35/P,33.0,False,True,0.0,0.0,0.0,0.0,0.0,35,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
False,B/35/P,31.0,False,False,0.0,1095.0,0.0,169.0,1226.0,35,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
False,C/38/S,28.82793046746535,False,True,0.0,7767.0,0.0,15.0,2453.0,38,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
True,B/38/S,22.0,False,True,0.0,0.0,0.0,0.0,0.0,38,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,E/67/S,33.0,False,False,13.0,0.0,984.0,0.0,0.0,67,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,F/191/P,34.0,False,False,379.0,0.0,1626.0,0.0,0.0,191,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,F/191/P,11.0,False,True,0.0,0.0,0.0,0.0,0.0,191,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,F/191/P,41.0,False,True,0.0,0.0,0.0,0.0,0.0,191,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,B/39/S,30.0,False,True,0.0,7992.0,0.0,507.0,25.0,39,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
False,B/39/S,30.0,False,False,0.0,760.0,234.0,2761.0,81.0,39,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,G/140/S,25.0,False,False,0.0,276.5,699.0,43.0,22.0,140,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/133/P,31.0,False,True,0.0,0.0,0.0,0.0,0.0,133,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,F/192/P,38.0,False,False,646.0,0.0,0.0,135.0,260.0,192,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/134/P,15.0,False,True,0.0,0.0,0.0,0.0,0.0,134,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/193/P,19.0,False,True,0.0,2829.5,115.0,126.0,491.0,193,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,C/35/P,30.0,False,True,14.0,12045.0,0.0,2121.0,0.0,35,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,C/35/P,29.0,False,False,0.0,1127.0,0.0,1867.0,1070.0,35,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,F/194/P,36.0,False,False,0.0,11.0,0.0,18.0,872.0,194,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/172/S,24.0,False,False,174.0,0.0,0.0,630.0,0.0,172,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,E/68/S,30.0,False,True,0.0,0.0,871.0,0.0,0.0,68,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,G/143/S,0.0,False,True,0.0,0.0,0.0,0.0,0.0,143,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/135/P,15.0,False,True,0.0,0.0,0.0,0.0,0.0,135,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/136/P,38.0,False,True,55.0,741.0,0.0,0.0,13.0,136,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/195/P,13.0,False,False,0.0,7.0,0.0,1175.0,0.0,195,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/196/P,18.0,False,False,594.0,0.0,555.0,0.0,0.0,196,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/137/P,16.0,False,False,891.0,0.0,831.0,0.0,0.0,137,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/137/P,8.0,False,False,0.0,0.0,0.0,0.0,0.0,137,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,F/198/P,19.0,False,True,72.0,5.0,0.0,342.0,188.0,198,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/138/P,26.0,False,False,0.0,474.0,0.0,0.0,201.0,138,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
True,G/140/P,15.0,False,True,0.0,0.0,0.0,0.0,0.0,140,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
True,G/144/S,38.0,False,True,0.0,0.0,0.0,0.0,0.0,144,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,F/175/S,45.0,False,False,877.0,0.0,1383.0,0.0,0.0,175,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/199/P,48.0,False,False,0.0,306.0,3.0,1135.25,359.0,199,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
True,G/145/S,17.0,False,False,0.0,0.0,0.0,0.0,0.0,145,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,E/70/S,28.0,False,True,0.0,631.0,0.0,5.0,0.0,70,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,F/201/P,41.0,False,True,0.0,0.0,0.0,0.0,0.0,201,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,E/72/S,19.0,False,False,3.0,0.0,224.25,0.0,788.0,72,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,G/141/P,14.0,False,True,0.0,885.0,8.0,0.0,0.0,141,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
True,B/36/P,21.0,False,True,0.0,0.0,0.0,0.0,0.0,36,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,B/36/P,48.0,False,True,0.0,0.0,0.0,0.0,0.0,36,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
False,F/178/S,19.0,False,False,631.0,0.0,834.0,304.0,0.0,178,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/179/S,29.0,False,False,1377.0,0.0,0.0,167.0,0.0,179,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,E/53/P,20.0,False,False,792.0,0.0,0.0,0.0,0.0,53,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
True,F/202/P,44.0,False,True,0.0,0.0,0.0,0.0,0.0,202,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/142/P,19.0,False,True,0.0,0.0,0.0,0.0,0.0,142,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/143/P,64.0,False,False,0.0,0.0,0.0,0.0,0.0,143,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,E/54/P,21.0,False,False,0.0,314.0,323.0,1026.0,6.0,54,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,E/56/P,32.0,False,True,58.0,317.0,448.0,3.0,0.0,56,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
True,G/146/S,20.0,False,False,0.0,0.0,0.0,0.0,0.0,146,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/203/P,24.0,False,False,922.75,32.0,8.0,0.0,0.0,203,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,B/40/S,44.0,False,True,0.0,0.0,0.0,0.0,0.0,40,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
True,G/145/P,57.0,False,True,0.0,0.0,0.0,0.0,0.0,145,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,G/145/P,51.0,False,False,0.0,0.0,4.0,0.0,0.0,145,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/149/S,34.0,False,True,0.0,0.0,0.0,0.0,0.0,149,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,G/150/S,45.0,False,False,0.0,1.0,13.0,0.0,873.0,150,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/182/S,24.0,False,False,0.0,0.0,718.0,0.0,0.0,182,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,G/150/S,23.0,False,False,0.0,0.0,490.0,0.0,319.0,150,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/150/S,30.0,False,True,0.0,0.0,0.0,0.0,0.0,150,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/182/S,20.0,False,False,0.0,11.0,0.0,136.0,1088.0,182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
True,G/150/S,22.0,False,True,0.0,0.0,0.0,0.0,0.0,150,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/150/S,28.82793046746535,False,False,0.0,0.0,0.0,0.0,0.0,150,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,G/150/S,71.0,False,True,0.0,0.0,0.0,0.0,0.0,150,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,E/57/P,18.0,False,True,6.0,0.0,254.0,12.0,704.0,57,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
False,F/204/P,16.0,False,False,3.0,0.0,35.0,150.0,478.0,204,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/151/S,28.0,False,False,0.0,3.0,906.0,0.0,0.0,151,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,E/73/S,36.0,False,True,1.0,784.0,0.0,55.0,149.0,73,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,G/146/P,6.0,False,False,0.0,0.0,0.0,0.0,0.0,146,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/183/S,26.0,False,False,0.0,541.0,46.0,4.0,96.0,183,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
True,G/152/S,27.0,True,False,0.0,0.0,0.0,0.0,0.0,152,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,D/35/S,49.0,False,True,31.0,2727.0,0.0,184.0,135.0,35,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
False,D/35/S,29.0,False,False,387.0,942.0,0.0,9927.0,1341.0,35,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
False,D/35/S,46.0,False,True,1192.0,1736.0,17.0,21.0,0.0,35,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
True,D/35/S,17.0,False,True,0.0,0.0,0.0,0.0,0.0,35,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
False,D/35/S,37.0,False,False,4301.0,791.0,0.0,1748.0,91.0,35,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
False,F/184/S,24.0,False,False,252.0,0.0,0.0,449.0,0.0,184,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
True,G/153/S,47.0,False,False,0.0,0.0,0.0,0.0,0.0,153,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/185/S,26.0,False,False,621.0,1.0,98.0,11.0,135.0,185,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,C/36/P,46.0,False,True,0.0,0.0,0.0,0.0,0.0,36,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
False,F/186/S,27.0,False,False,253.0,0.0,880.0,22.0,2.0,186,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,C/37/P,56.0,False,True,0.0,7447.0,0.0,253.0,35.0,37,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,D/39/P,18.0,False,False,885.0,0.0,32.0,0.0,0.0,39,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
True,G/154/S,15.0,False,False,0.0,0.0,0.0,0.0,0.0,154,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/187/S,3.0,False,True,0.0,0.0,0.0,0.0,0.0,187,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
False,F/187/S,42.0,False,False,1050.0,0.0,715.0,0.0,3.0,187,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/187/S,1.0,False,True,0.0,0.0,0.0,0.0,0.0,187,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,A/11/S,56.0,True,True,0.0,0.0,0.0,0.0,0.0,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
False,G/156/S,20.0,False,False,0.0,0.0,4.0,9.0,773.0,156,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,E/74/S,21.0,False,False,0.0,0.0,0.0,0.0,791.0,74,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,E/74/S,5.0,False,True,0.0,0.0,0.0,0.0,0.0,74,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,C/39/S,39.0,False,True,0.0,0.0,0.0,0.0,0.0,39,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
True,C/39/S,60.0,False,True,0.0,0.0,0.0,0.0,0.0,39,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
True,G/148/P,58.0,False,False,0.0,0.0,0.0,0.0,0.0,148,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/149/P,19.0,False,True,0.0,0.0,0.0,0.0,0.0,149,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/158/S,29.0,False,False,0.0,0.0,0.0,0.0,0.0,158,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,F/207/P,19.0,False,True,0.0,0.0,0.0,0.0,0.0,207,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/189/S,44.0,True,False,0.0,131.0,267.0,554.0,0.0,189,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/190/S,20.0,False,False,0.0,15.0,122.0,1125.0,0.0,190,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/150/P,18.0,False,True,0.0,0.0,0.0,0.0,0.0,150,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/191/S,36.0,False,True,1.0,1410.0,0.0,1.0,0.0,191,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/208/P,25.0,False,True,0.0,0.0,0.0,0.0,0.0,208,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/209/P,18.0,False,False,187.0,12.0,0.0,1277.0,0.0,209,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
True,G/152/P,0.0,False,True,0.0,0.0,0.0,0.0,0.0,152,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/152/P,54.0,False,False,0.0,5.0,0.0,594.0,209.0,152,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,G/152/P,0.0,False,False,0.0,0.0,0.0,0.0,0.0,152,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,F/210/P,20.0,False,False,759.0,0.0,106.0,202.0,0.0,210,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/159/S,21.0,False,False,0.0,0.0,0.0,0.0,0.0,159,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/211/P,8.0,False,True,0.0,0.0,0.0,0.0,0.0,211,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/211/P,46.0,False,False,1454.0,0.0,81.0,38.0,0.0,211,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/211/P,31.0,False,False,231.0,0.0,223.0,279.0,9.0,211,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/211/P,3.0,False,True,0.0,0.0,0.0,0.0,0.0,211,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
True,F/212/P,30.0,False,True,0.0,0.0,0.0,0.0,0.0,212,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/213/P,23.0,False,False,1081.0,0.0,0.0,0.0,7.0,213,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/194/S,14.0,False,False,756.0,84.0,0.0,8.0,99.0,194,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/153/P,25.0,False,False,0.0,0.0,0.0,0.0,0.0,153,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
True,G/154/P,61.0,False,True,0.0,0.0,0.0,0.0,0.0,154,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/155/P,31.0,False,False,0.0,0.0,0.0,675.0,213.0,155,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/214/P,13.0,False,True,4.0,0.0,1973.0,0.0,39.0,214,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
True,G/161/S,24.0,False,True,0.0,0.0,0.0,0.0,0.0,161,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,G/163/S,47.0,False,False,0.0,306.0,84.0,499.0,0.0,163,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,G/164/S,15.0,False,True,521.0,162.0,62.0,5.0,0.0,164,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,F/215/P,49.0,False,False,0.0,0.0,1526.0,960.0,0.0,215,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,C/38/P,37.0,False,False,0.0,0.0,0.0,0.0,0.0,38,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,C/38/P,44.0,False,False,0.0,2349.0,7.0,815.0,10896.0,38,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,F/196/S,16.0,False,False,507.0,0.0,0.0,0.0,0.0,196,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/156/P,58.0,False,True,0.0,0.0,0.0,0.0,0.0,156,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/216/P,20.0,False,True,0.0,537.0,612.0,3.0,0.0,216,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,F/217/P,36.0,False,True,0.0,0.0,0.0,0.0,0.0,217,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
True,F/217/P,31.0,False,True,0.0,0.0,0.0,0.0,0.0,217,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/197/S,21.0,False,False,2.0,447.0,81.0,74.0,951.0,197,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/198/S,22.0,False,False,0.0,0.0,21.0,0.0,0.0,198,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,F/199/S,27.0,False,False,182.0,0.0,0.0,0.0,376.0,199,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
False,F/200/S,58.0,False,True,0.0,0.0,828.0,0.0,96.0,200,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/218/P,38.0,False,True,0.0,0.0,0.0,0.0,0.0,218,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,F/218/P,30.0,False,True,0.0,0.0,0.0,0.0,0.0,218,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
True,C/39/P,20.0,False,True,0.0,0.0,0.0,0.0,0.0,39,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
False,F/201/S,19.0,False,False,0.0,0.0,27.0,53.0,677.0,201,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,G/166/S,57.0,False,False,225.25,20.0,157.0,21.0,689.0,166,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/219/P,26.0,False,False,0.0,773.0,48.0,0.0,149.0,219,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,B/38/P,38.0,False,True,0.0,3262.0,0.0,295.0,1374.0,38,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,B/38/P,15.0,False,True,0.0,0.0,0.0,0.0,0.0,38,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,F/202/S,28.82793046746535,True,True,0.0,0.0,0.0,0.0,0.0,202,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/220/P,35.0,False,True,0.0,0.0,0.0,0.0,0.0,220,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/167/S,38.0,False,False,0.0,0.0,0.0,0.0,0.0,167,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,T/0/P,35.0,False,False,415.0,1328.0,0.0,14.0,60.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
True,B/41/S,14.0,False,True,0.0,0.0,0.0,0.0,0.0,41,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
True,B/41/S,27.0,False,True,0.0,0.0,0.0,0.0,0.0,41,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
True,G/161/P,25.0,False,False,0.0,0.0,0.0,0.0,0.0,161,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/162/P,37.0,False,False,0.0,113.0,0.0,283.0,455.0,162,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,E/60/P,25.0,False,False,79.0,709.0,0.0,0.0,0.0,60,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
False,G/163/P,41.0,False,False,638.0,0.0,133.0,0.0,150.5,163,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,F/204/S,50.0,False,False,202.0,149.75,1108.0,0.0,0.0,204,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/205/S,33.0,False,False,694.0,0.0,60.0,564.0,0.0,205,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/206/S,27.0,False,True,0.0,0.0,0.0,0.0,0.0,206,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/206/S,23.0,False,True,0.0,0.0,0.0,0.0,0.0,206,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/206/S,18.0,False,True,556.0,0.0,0.0,852.0,6.0,206,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/207/S,31.0,False,False,0.0,1.0,0.0,16.0,843.0,207,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/165/P,54.0,True,False,0.0,0.0,0.0,0.0,0.0,165,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/166/P,0.0,False,True,0.0,0.0,0.0,0.0,0.0,166,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/166/P,11.0,False,False,0.0,0.0,0.0,0.0,0.0,166,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/166/P,4.0,False,False,0.0,0.0,0.0,0.0,0.0,166,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,E/61/P,19.0,False,True,0.0,0.0,0.0,641.0,0.0,61,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,G/166/P,7.0,False,True,0.0,0.0,0.0,0.0,0.0,166,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/169/S,20.0,False,False,0.0,0.0,0.0,0.0,0.0,169,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,D/41/P,33.0,False,True,0.0,0.0,0.0,0.0,0.0,41,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
False,D/41/P,26.0,False,False,0.0,565.0,1.0,677.0,794.0,41,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
True,F/223/P,35.0,False,True,0.0,0.0,0.0,0.0,0.0,223,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,D/42/P,23.0,False,True,1862.0,59.0,18.0,192.0,0.0,42,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
False,F/224/P,60.0,True,False,437.0,2.0,0.0,0.0,365.0,224,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/170/S,28.82793046746535,False,False,233.0,0.0,0.0,0.0,488.0,170,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,E/76/S,42.0,False,True,0.0,0.0,0.0,0.0,0.0,76,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,F/225/P,22.0,False,False,0.0,78.0,642.0,0.0,0.0,225,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
False,F/226/P,18.0,False,False,490.0,355.0,298.0,245.0,0.0,226,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/226/P,5.0,False,True,0.0,0.0,0.0,0.0,0.0,226,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/226/P,18.0,False,False,787.0,0.0,106.0,1710.0,0.0,226,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,E/62/P,29.0,False,False,528.0,271.0,99.0,0.0,130.0,62,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
True,F/227/P,39.0,False,False,173.0,0.0,660.0,1.0,781.0,227,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
False,F/208/S,17.0,False,False,82.0,0.0,263.0,16.0,515.0,208,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/211/S,58.0,False,False,55.0,0.0,756.0,246.0,100.0,211,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/211/S,5.0,False,True,0.0,0.0,0.0,0.0,0.0,211,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,C/42/S,23.0,False,False,0.0,24.0,0.0,55.0,7516.0,42,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
